product_key,brand,brand_slug,product_name,ingredients_tokens,form,life_stage,kcal_per_100g
acana|acana_highest_protein_grasslands|dry,Acana,acana,Acana Highest Protein Grasslands,"['raw lamb', 'raw duck', 'eggs', 'lamb meal', 'herring meal', 'turkey meal', 'whole green peas', 'whole red lentils', 'whole chickpeas', 'raw freshwater lake fish*', 'fish oil', 'raw lamb liver', 'duck liver', 'raw turkey', 'whole green lentils', 'whole pinto beans', 'whole yellow peas', 'lentil fibre', 'chicken fat', 'pea starch', 'dried kelp', 'fresh whole pumpkin', 'fresh whole butternut squash', 'fresh whole carrots', 'fresh whole apples', 'fresh whole pears', 'fresh whole zucchini', 'dried chicory root', 'freeze-dried duck and liver', 'freeze-dried lamb and liver', 'fresh kale', 'fresh spinach', 'fresh turnip greens', 'fresh beet greens', 'whole cranberries', 'whole blueberries', 'whole saskatoon berries', 'turmeric', 'milk thistle', 'burdock root', 'lavender', 'marshmallow root', 'rosehips. *varied mix of raw tullibee', 'whitefish', 'northern pike', 'and mullet']",dry,adult,382.5
acana|acana_highest_protein_pacifica|dry,Acana,acana,Acana Highest Protein Pacifica,"['raw whole herring', 'raw whole mackerel', 'raw flounder', 'herring meal', 'mackerel meal', 'blue whiting meal', 'whole green peas', 'whole red lentils', 'whole chickpeas', 'whole green lentils', 'fish oil', 'raw whole hake', 'raw whole rockfish', 'whole pinto beans', 'whole yellow peas', 'pea starch', 'sunflower oil', 'lentil fibre', 'dried kelp', 'freeze-dried cod and liver', 'fresh whole pumpkin', 'fresh whole butternut squash', 'fresh whole carrots', 'fresh whole apples', 'fresh whole pears', 'fresh whole zucchini', 'dried chicory root', 'fresh kale', 'fresh spinach', 'fresh turnip greens', 'fresh beet greens', 'whole cranberries', 'whole blueberries', 'whole saskatoon berries', 'turmeric', 'milk thistle', 'burdock root', 'lavender', 'marshmallow root', 'rosehips.']",dry,adult,372.5
acana|acana_light_fit_recipe|dry,Acana,acana,Acana Light  fit Recipe,"['fresh chicken', 'chicken meal', 'whole red lentils', 'whole green peas', 'lentil fibre', 'fresh chicken giblets (liver', 'heart)', 'turkey meal', 'fresh eggs', 'raw hake', 'whole chickpeas', 'whole green lentils', 'whole yellow peas', 'pea starch', 'herring meal', 'chicken fat', 'fish oil', 'raw turkey livers', 'salt', 'dried kelp', 'fresh whole pumpkin', 'fresh whole butternut squash', 'fresh whole carrots', 'fresh whole apples', 'fresh whole pears', 'fresh whole zucchini', 'dried chicory root', 'fresh kale', 'fresh spinach', 'fresh turnip greens', 'fresh beet greens', 'whole cranberries', 'whole blueberries', 'whole saskatoon berries', 'turmeric', 'milk thistle', 'burdock root', 'lavender', 'marshmallow root', 'rosehips.']",dry,adult,382.5
acana|acana_light_fit_recipe|dry,Acana,acana,Acana Light & fit Recipe,"['fresh chicken', 'chicken meal', 'whole red lentils', 'whole green peas', 'lentil fibre', 'fresh chicken giblets (liver', 'heart)', 'turkey meal', 'fresh eggs', 'raw hake', 'whole chickpeas', 'whole green lentils', 'whole yellow peas', 'pea starch', 'herring meal', 'chicken fat', 'fish oil', 'raw turkey livers', 'salt', 'dried kelp', 'fresh whole pumpkin', 'fresh whole butternut squash', 'fresh whole carrots', 'fresh whole apples', 'fresh whole pears', 'fresh whole zucchini', 'dried chicory root', 'fresh kale', 'fresh spinach', 'fresh turnip greens', 'fresh beet greens', 'whole cranberries', 'whole blueberries', 'whole saskatoon berries', 'turmeric', 'milk thistle', 'burdock root', 'lavender', 'marshmallow root', 'rosehips.']",dry,adult,382.5
acana|acana_prairie_poultry|dry,Acana,acana,Acana Prairie Poultry,"['fresh chicken', 'chicken meal', 'pearled barley', 'whole peas', 'oat groats', 'chicken fat', 'whole oats', 'chickpea fibre', 'fish oil', 'potassium chloride', 'dried kelp', 'salt', 'dried chicory root', 'fresh whole pumpkin', 'fresh whole butternut squash', 'fresh whole carrots', 'fresh whole apples', 'fresh whole pears', 'fresh whole zucchini', 'fresh kale', 'fresh spinach', 'fresh turnip greens', 'fresh beet greens', 'whole cranberries', 'whole blueberries', 'whole saskatoon berries', 'turmeric', 'milk thistle', 'burdock root', 'lavender', 'marshmallow root', 'rosehips.']",dry,adult,382.5
acana|acana_puppy_large_breed_recipe|dry,Acana,acana,Acana Puppy Large Breed Recipe,"['fresh chicken', 'chicken meal', 'whole red lentils', 'whole green peas', 'fresh chicken giblets (liver', 'heart)', 'herring meal', 'eggs', 'raw flounder', 'fish oil', 'whole chickpeas', 'pea fibre', 'pea starch', 'turkey meal', 'whole green lentils', 'whole yellow peas', 'chicken fat', 'raw turkey livers', 'salt', 'dried kelp', 'fresh whole apples', 'fresh whole butternut squash', 'fresh whole carrots', 'fresh whole pears', 'fresh whole pumpkin', 'fresh whole zucchini', 'fresh kale', 'fresh spinach', 'fresh turnip greens', 'fresh beet greens', 'fresh whole blueberries', 'fresh whole cranberries', 'fresh whole saskatoon berries', 'burdock root', 'lavender', 'marshmallow root', 'milk thistle', 'rosehips', 'turmeric']",dry,puppy,382.5
acana|acana_puppy_recipe|dry,Acana,acana,Acana Puppy Recipe,"['fresh chicken', 'chicken meal', 'whole red lentils', 'whole green peas', 'fresh chicken giblets (liver', 'heart)', 'chicken fat', 'turkey meal', 'eggs', 'raw flounder', 'herring meal', 'fish oil', 'whole green lentils', 'whole chickpeas', 'whole yellow peas', 'pea fibre', 'pea starch', 'raw turkey livers', 'salt', 'dried kelp', 'fresh whole pumpkin', 'fresh whole butternut squash', 'fresh whole carrots', 'fresh whole apples', 'fresh whole pears', 'fresh whole zucchini', 'dried chicory root', 'fresh kale', 'fresh spinach', 'fresh turnip greens', 'fresh beet greens', 'fresh whole cranberries', 'fresh whole blueberries', 'fresh whole saskatoon berries', 'turmeric', 'milk thistle', 'burdock root', 'lavender', 'marshmallow root', 'rosehips']",dry,puppy,382.5
acana|acana_puppy_small_breed_recipe|dry,Acana,acana,Acana Puppy Small Breed Recipe,"['fresh chicken', 'chicken meal', 'whole red lentils', 'whole green peas', 'fresh chicken giblets (liver', 'heart)', 'chicken fat', 'turkey meal', 'eggs', 'raw flounder', 'herring meal', 'fish oil', 'whole green lentils', 'whole chickpeas', 'whole yellow peas', 'pea fibre', 'pea starch', 'raw turkey livers', 'salt', 'dried kelp', 'fresh whole pumpkin', 'fresh whole butternut squash', 'fresh whole carrots', 'fresh whole apples', 'fresh whole pears', 'fresh whole zucchini', 'dried chicory root', 'fresh kale', 'fresh spinach', 'fresh turnip greens', 'fresh beet greens', 'fresh whole cranberries', 'fresh whole blueberries', 'fresh whole saskatoon berries', 'turmeric', 'milk thistle', 'burdock root', 'lavender', 'marshmallow root', 'rosehips']",dry,puppy,382.5
acana|acana_red_meat|dry,Acana,acana,Acana Red Meat,"['raw beef', 'lamb meal', 'pearled barley', 'whole peas', 'oat groats', 'pork fat', 'pork meal', 'whole oats', 'chickpea fibre', 'raw pork', 'fish oil', 'potassium chloride', 'dried kelp', 'salt', 'dried chicory root', 'fresh whole pumpkin', 'fresh whole butternut squash', 'fresh whole carrots', 'fresh whole apples', 'fresh whole pears', 'fresh whole zucchini', 'fresh kale', 'fresh spinach', 'fresh turnip greens', 'fresh beet greens', 'whole cranberries', 'whole blueberries', 'whole saskatoon berries', 'turmeric', 'milk thistle', 'burdock root', 'lavender', 'marshmallow root', 'rosehips.']",dry,adult,372.5
acana|acana_senior|dry,Acana,acana,Acana Senior,"['fresh chicken', 'chicken meal', 'whole red lentils', 'whole green peas', 'turkey meal', 'fresh chicken giblets (liver', 'heart)', 'herring meal', 'pea fibre', 'eggs', 'raw flounder', 'fish oil', 'whole chickpeas', 'whole green lentils', 'whole yellow peas', 'pea starch', 'chicken fat', 'raw turkey liver', 'dried kelp', 'fresh whole pumpkin', 'fresh whole butternut squash', 'fresh whole carrots', 'fresh whole apples', 'fresh whole pears', 'fresh whole zucchini', 'dried chicory root', 'fresh kale', 'fresh spinach', 'fresh turnip greens', 'fresh beet greens', 'fresh whole cranberries', 'fresh whole blueberries', 'fresh whole saskatoon berries', 'turmeric', 'milk thistle', 'burdock root', 'lavender', 'marshmallow root', 'rosehips']",dry,senior,382.5
